"MealId","Name","Rating","Description","PreparationTime","CookTime","Instructions","Yield","YieldUnitId","Servings","Ethnicity","Source","Type","ChillTime"
50,"Barbecued Chicken",0,,12:45:00 AM,12:35:00 AM,"In small saucepan, combine the first 11 ingredients; bring to a boil, stirring occasionally.  Reduce heat; cover and simmer for 30 minutes.  Discard bay leaf.  Reserve 1/3 cup sauce for basting.  Cover and refrigerate the remaining sauce.  Prepare grill for indirect heat, using a drip pan.  Place chicken over drip pan.  Grill, covered, over indirect medium heat for 20 minutes.  Turn; grill 15-25 minutes longer or until juices run clear, basting occasionally with reserved sauce.  Serve with remaining sauce.",,,2,"American","Cooking for Two","Main Dish",
51,"Bow Ties with Fresh Tomato Sauce",0,"1 Tbs. Fresh herbs can be substituted for 1 tsp. dried",12:30:00 AM,,"In a small bowl, combine the tomatoes, oil, garlic, vinegar, herbs, salt and pepper.  Cover and let stand at room temperature for 30 minutes.  Cook pasta according to package directions; drain.  Return pasta to the pan; stir in tomato mixture.  Cover and let stand for 2-3 minutes or until slightly heated.  Toss and serve immediately.",,,2,"American","Cooking for Two","Main Dish",
52,"Frozen Fruit Cups",0,,12:20:00 AM,,"Drain pineapple and apricots, reserving juices.  Cut apricots into bite-sized pieces; set aside.  In a small saucepan, combine the sugar, water and reserved juices; cook and stir over medium-high heat for 2-3 minutes or until sugar is dissolved.  Cool for 5 minutes.  Stir in pineapple, apricots, strawberries and banana.  Pour into four 6 oz. custard cups or disposable plastic cups.  Cover and freeze.  Remove from freezer 40-50 minutes before serving.",,,4,"American","Cooking for Two","Dessert",12:40:00 AM
53,"Creamy Broccoli Soup",0,,12:30:00 AM,12:15:00 AM,"Place potatoes and carrot in a small caucepan; cover with water.  Bring to a boil.  Reduce heat; cover and simmer for 15-20 minutes or until tender.  Meanwhile, cook broccoli according to package directions; drain and set aside.  

In a saucepan, melt butter.  Stir in flour until smooth; gradually add 1/2 cup milk.  Bring to a boil; cook and stir for 1 minute or until thickened.  Add salt, thyme, nutmeg and pepper.  Drain potato mixture; cool slightly.  

In a blender, combine the potato mixture, broccoli and remaining milk; cover and process until smooth.  Add to the thickened milk mixture.  Return to a boil.  Reduce heat; simmer, uncovered, for 10 minutes or until heated through, stirring occasionally.",,,2,"American","Cooking for Two","Soup",
54,"Peaches and Cream Dessert",0,,12:20:00 AM,,"Line an 8""x4""x2"" loaf pan with plastic wrap; coat with nonstick cooking spray.  In a small bowl, combine the cracker crumbs, sugar and butter.  Reserve 2 Tbs for topping.  Press remaining crumb mixture into prepared pan; set aside.  In a microwave-safe bowl, melt the marshmallows with orange juice; stir until smooth.  Cool.  Whisk in confectioners' sugar until smooth.  

In a small mixing bowl, beat cream until stiff peaks form.  Fold into marshmallow mixture.  Fold in peaches.  Pour over crust.  Sprinkle with reserved crumb mixture.  Cover and refrigerate overnight.  Using plastic wrap, lift dessert out of the pan; cut into four pieces.",,,4,"American","Cooking for Two","Dessert",08:00:00 AM
55,"Lemon Chicken and Rice",0,,12:10:00 AM,12:30:00 AM,"In a small saucepan, saute rice and barley in butter for 4-5 minutes or until lightly browned.  Add 1 cup broth, water, mushrooms and onion; bring to boil.  Reduce heat; cover and simmer for 20-22 minutes or until tender.  Meanwhile, flatten chicken to 1/2"" thickness.  

In a large skillet, brown chicken in oil on both sides.  Add 1/3 cup broth and wine (additional broth).  Simmer, uncovered, for 10 minutes, turning once.  Remove chicken and keep warm.  Combine cornstarch and milk until smooth; stir into pan juices.  Stir in the lemon peel, dill, salt, pepper and remaining broth.  Bring to a boil; cook and stir for 2 minutes or until thickened.  Let rice mixture stand for 5 minutes, then fluff with a fork.  Serve chicken over rice.  Top with dill sauce.",,,2,"American","Cooking for Two","Main Dish",
56,"Crispy Chicken Nibblers",0,"Serve with ranch dressing",12:20:00 AM,,"In a blender or food processor, combine the first six ingredients; cover and process until fine crumbs form.  Transfer to resealable plastic bag.  In a shallow bowl, beat the egg.  Coat chicken pieces with egg, then place in bag and shake to coat.  In a large skillet, heat oil to 375°.  Cook chicken pieces in oil for 5-6 minutes or until golden brown, turning occasionally.  Drain on paper towels.",,,2,"American","Cooking for Two","Main Dish",
57,"Strawberries and Cream Tarts",0,,12:15:00 AM,,"In a small mixing bowl, beat cream cheese until fluffy.  Beat in sugar and almond extract.  Fold in whipped cream; fold in strawberries.  Spoon into tart shells.  Refrigerate until serving.",,,3,"American","Cooking for Two","Dessert",01:00:00 AM
58,"Broiled Fruit Dessert",0,,12:15:00 AM,,"Halve and pit the peach and nectarine.  Line a shallow baking dish with foil; coat foil with nonstick cooking spray.  Place fruit cut side down in prepared dish.  Broil 6"" from the heat for 3 minutes; turn fruit over and sprinkle with brown sugar.  Broil 2-3 minutes longer or until sugar is melted and bubbly.  Serve warm.",,,2,"American","Taste of Home","Dessert",
59,"Old-Fashioned Vanilla Pudding",0,,12:30:00 AM,,"In a small saucepan, combine the sugar, cornstarch and salt.  Gradually stir in milk.  Cook and stir over medium heat until thickened and bubbly.  Reduce heat; cook and stir 2 minutes longer.  Remove from the heat.

Stir a small amount of hot filling into egg yolk; return all to the pan, stirring constantly.  Bring to a gentle boil; cook and stir 1 minute longer.  Remove from the heat.  Gently stir in butter and vanilla.

Cool for 15 minutes, stirring occasionally.  Transfer to dessert dishes.  Cover and refrigerate for 1 hour.",,,2,"American","Cooking for Two","Dessert",01:00:00 AM
60,"Red Pepper Tomato Soup",0,,12:30:00 AM,12:15:00 AM,"Broil red peppers 4"" from the heat until skin blister.  With tongs, rotate peppers a quarter turn.  Broil and rotate until all sides are blistered and blackened.  Immediately place pappers in a bowl; cover and let stand for 15-20 minutes.  Peel off and discard charred skin.  Remove stems and seeds.  Finely chop pepper.

In a large saucepan, bring water to a boil.  Add tomatoes; cover and boil for 3 minutes.  Drain and immediately place tomatoes in ice water.  Drain and pat dry.

In the same pan, combine the roasted peppers, tomatoes, Anaheim pepper and garlic; heat through.  Stir in the broth and vinegar; heat through.  Stir in basil.  Cool slightly.

In small batches, puree soup in a blended.  Return to the pan and heat through.  Garnish with cheese.",5,"cups",,"American","Cooking for Two","Soup",
61,"Broccoli Salad",0,,12:20:00 AM,,"In a small bowl, combine the broccoli, bacon, onion, raisins and sunflower kernels.  In a small bowl, combine the dressing ingredients; stir until smooth.  Pour over broccoli mixture and toss gently.  Cover and refrigerate for at least 2 hours before serving, stirring occasionally.",,,2,"American","Cooking for Two","Salad",02:00:00 AM
62,"Thick n' Zesty Ribs",0,,12:10:00 AM,01:25:00 AM,"Place the ribs in a 13""x9""x2"" baking dish coated with nonstick cooking spray.  Rub with garlic powder.  BAke, uncovered, at 350° for 45 minutes.

In a bowl, combine the remaining ingredients.  Drain ribs; pour some of the sauce over ribs.  Bake, uncovered, 40-50 minutes longer or until meat is tender, basting several times with remaining sauce.",,,2,"American","Cooking for Two","Main Dish",
63,"Hot German Potato Salad",0,,12:10:00 AM,12:40:00 AM,"Place the potatoes in a saucepan; cover with water.  Bring to a boil.  Reduce heat; cover and cook for 25-30 minutes or until tender.  Drain and rinse in cold water.  Cut potatoes in to 1/4"" slices; set aside.

In a large skillet, cook bacon over medium heat until crisp; using a slotted spoon, remove to paper towels.  Drain, reserving 2 tsp drippings.  In the drippings, saute the onion until tender.  Stir in the flour, salt, celery seed and pepper until blended.  Gradually add water, vinegar and sugar.  Bring to a boil; cook and stir for 2 minutes or until thickened.  Reduce heat to low.  Add the potatoes and bacon; stir gently.  Serve warm.",,,2,"American","Cooking for Two","Salad",
64,"Lemon Tea Bread",0,,12:15:00 AM,12:40:00 AM,"In a small mixing bowl, cream butter and sugar.  Add egg and lemon peel; beat well.  Combine the flour, baking powder and salt; add to creamed mixture alternately with milk.

Transfer to a 5-3/4""x3""x2"" loaf pan coated with nonstick cooking spray.  Bake at 350° for 40-45 minutes or until a toothpick comes out clean.  Cool for 10 minutes before removing from pan to a wire rack.  Combine glaze ingredients; drizzle over warm bread.",1,"loaf",,"American","Cooking for Two","Bread",
65,"Zucchini Cake",0,,12:30:00 AM,12:20:00 AM,"In a mixing bowl, beat eggs and oil.  Combine the flour, sugar, baking powder, salt and cinnamon; add to egg mixture and mix well.  Stir in zucchini.  Spread into a greased 15""x10""x1"" baking pan.  Bake at 350° for 20-25 minutes or until a toothpick comes out clean.  Cool completely on a wire rack.

In a small mixing bowl, beat cream cheese, butter and vanilla until smooth.  Gradually beat in confectioners' sugar.  Add enough milk to achieve spreading consistency.  Frost cake and cut into squares.  Stor leftovers in the refrigerator.",,,24,"American","Quick Cooking","Dessert",
66,"Sweet Pepper Chicken",0,,12:10:00 AM,04:00:00 AM,"In a large skillet, brown chicken in oil on both sides.  Transfer to a 5 qt. slow cooker.  Top with mushrooms, onion and peppers.  Combine the soups; pour over vegetables.  Cover and cook on low for 4-5 hours or until chicken juices run clear.  Serve with rice.",,,6,"American","Quick Cooking","Slow Cooker",
67,"Garlic Herb Twists",0,,12:25:00 AM,,"Unroll crescent dough into one long rectangle; seal seams and perforations.  Combine sour cream and soup mix; spread over dough.  Cut into 1"" strips.  Loosely twist strips and place on an ungreased baking sheet.  Bake at 375° for 11-13 minutes or until golden brown.  Serve warm.",,,,"American","Quick Cooking","Breads",
68,"Almond Apricot Bars",0,,12:15:00 AM,12:45:00 AM,"In a microwave, melt 1 cup chips; set aside.  In a large mixing bowl, cream butter and sugar.  Add eggs, one at a time, beating well after each addition.  Beat in melted chips and vanilla.  Gradually beat in flour.  Spread half of the batter into a greased 8"" square baking dish.  Bake at 325° for 15-20 minutes or until golden brown.  Spread with jam.

Stir remaining chips into remaining batter.  Drop by tablespoonfuls over jam; carefully spread over top.  Sprinkle with almonds.  Bake for 30-35 minutes or until golden brown.  Cool completely on a wire rack.  Cut into square; cut squares in half.",1,"dozen",,"American","Quick Cooking","Breads",
69,"Streusel Rhubarb Dessert",0,,12:15:00 AM,01:00:00 AM,"In a bowl, combine flour and confectioners' sugar.  Cut in butter until crumbly.  Press into a greased 9"" square baking dish.  Bake at 350° for 15-18 minutes or until brown around the edges.

Meanwhile, in a large bowl, combine the sugar, flour and salt.  Add eggs; mix well.  Fold in the rhubarb.  Pour over crust.

For topping, combine the flour, sugar and cinnamon in a small bowl; cut in butter until crumbly.  Sprinkle over filling.  Bake at 350° for 45-50 minutes or until rhubarb is bubbly.  Cool on a wire rack.",,,12,"American","Quick Cooking","Dessert",
70,"Very Berry Pie",0,,12:15:00 AM,12:45:00 AM,"Spread 1/4 cup whipped topping into the crust.  Combine berries and sugar; spoon 1 cup over topping.  In a bowl, whisk the milk and pudding mix for 2 minutes; let stand for 2 minutes or until soft-set.  Spoon over berries.  Spread with remaining whipped topping.  Top with remaining berries.  Refrigerate for 45 minutes or until set.",,,8,"American","Quick Cooking","Dessert",
71,"Ham Potato Puffs",0,"Uses leftovers!",12:20:00 AM,12:20:00 AM,"Press each biscuit onto the bottom and up the sides of a greased muffin cup.  In a bowl, combine the ham, potatoes, 1/2 cup cheese, parsley and garlic powder.  Spoon 1/4 cup into each prepared cup.  Sprinkle with remaining cheese.  Bake at 350° for 20-25 minutes or until lightly browned.  Serve warm.  Refrigerate leftovers.",10,"puffs",,"American","Quick Cooking","Side Dish",
72,"Beefy Macaroni",0,,12:30:00 AM,,"In a small skillet, combine the first nine ingredients.  Bring to a boil.  Reduce heat; cover and simmer for 10-12 minutes or until the macaroni is tender.  Stir in the cheese.  Remove from the heat; cover and let stand until cheese is melted.",,,2,"American","Quick Cooking","Main Dish",
73,"Chicken in Baskets",0,,12:25:00 AM,,"Bake pastry shells according to package directions.  Meanwhile, in a microwave-safe bowl, combine the soup, chicken, vegetables and milk.  Cover and microwave on high for 4-5 minutes or until bubbly.  Cut the top off each pastry shell; fill with chicken mixture.  Replace tops.",,,3,"American","Quick Cooking","Main Dish",
74,"Dump Cake",0,,12:05:00 AM,12:45:00 AM,"In a large bowl, combine the pie filling, pears and peaches; spoon into a greased 8"" square baking dish.  Sprinkle with cake mix; dot with butter.  Bake at 350° for 45-50 minutes or until golden brown.  Serve warm.",,,6,"American","Quick Cooking","Dessert",
